"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,1,"G4","Allegiant Air","IDA","Idaho Falls, ID: Idaho Falls Regional",18.00,3.00,2.15,0.00,0.26,0.00,0.59,0.00,0.00,191.00,147.00,0.00,18.00,0.00,26.00,
2021,1,"G4","Allegiant Air","IND","Indianapolis, IN: Indianapolis International",71.00,15.00,3.86,0.51,2.11,0.00,8.53,2.00,0.00,1067.00,192.00,25.00,70.00,0.00,780.00,
2021,1,"G4","Allegiant Air","JAX","Jacksonville, FL: Jacksonville International",9.00,2.00,1.03,0.00,0.12,0.00,0.84,0.00,0.00,257.00,109.00,0.00,19.00,0.00,129.00,
2021,1,"G4","Allegiant Air","LAS","Las Vegas, NV: McCarran International",488.00,46.00,10.17,10.25,14.24,0.00,11.34,18.00,0.00,2870.00,1246.00,347.00,577.00,0.00,700.00,
2021,1,"G4","Allegiant Air","LAX","Los Angeles, CA: Los Angeles International",55.00,4.00,0.30,0.00,0.59,0.00,3.10,18.00,0.00,325.00,13.00,0.00,23.00,0.00,289.00,
2021,1,"G4","Allegiant Air","LCK","Columbus, OH: Rickenbacker International",48.00,12.00,1.39,0.96,4.93,0.00,4.73,0.00,0.00,535.00,41.00,46.00,136.00,0.00,312.00,
2021,1,"G4","Allegiant Air","LEX","Lexington, KY: Blue Grass",39.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,74.00,0.00,0.00,74.00,0.00,0.00,
2021,1,"G4","Allegiant Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","LRD","Laredo, TX: Laredo International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,80.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","MCI","Kansas City, MO: Kansas City International",9.00,2.00,0.00,0.60,1.02,0.00,0.38,0.00,0.00,68.00,0.00,28.00,32.00,0.00,8.00,
2021,1,"G4","Allegiant Air","MDT","Harrisburg, PA: Harrisburg International",34.00,9.00,2.73,1.51,2.93,0.00,1.83,0.00,0.00,605.00,340.00,104.00,84.00,0.00,77.00,
2021,1,"G4","Allegiant Air","MDW","Chicago, IL: Chicago Midway International",18.00,4.00,0.89,0.14,1.97,0.00,1.00,1.00,0.00,173.00,34.00,7.00,114.00,0.00,18.00,
2021,1,"G4","Allegiant Air","MEM","Memphis, TN: Memphis International",45.00,8.00,2.00,0.00,2.51,0.00,3.49,1.00,0.00,216.00,32.00,0.00,71.00,0.00,113.00,
2021,1,"G4","Allegiant Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",21.00,3.00,2.00,0.00,0.22,0.78,0.00,0.00,0.00,139.00,121.00,0.00,4.00,14.00,0.00,
2021,1,"G4","Allegiant Air","MFR","Medford, OR: Rogue Valley International - Medford",15.00,3.00,0.00,2.86,0.14,0.00,0.00,3.00,0.00,140.00,0.00,137.00,3.00,0.00,0.00,
2021,1,"G4","Allegiant Air","MLI","Moline, IL: Quad City International",44.00,6.00,2.00,1.00,2.87,0.00,0.14,0.00,0.00,527.00,66.00,74.00,382.00,0.00,5.00,
2021,1,"G4","Allegiant Air","MOT","Minot, ND: Minot International",20.00,3.00,2.46,0.00,0.29,0.00,0.25,2.00,0.00,64.00,54.00,0.00,5.00,0.00,5.00,
2021,1,"G4","Allegiant Air","MRY","Monterey, CA: Monterey Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","MSO","Missoula, MT: Missoula International",17.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,51.00,51.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","MSY","New Orleans, LA: Louis Armstrong New Orleans International",11.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2021,1,"G4","Allegiant Air","OAK","Oakland, CA: Metropolitan Oakland International",27.00,6.00,0.21,0.00,4.00,0.00,1.79,13.00,1.00,1006.00,4.00,0.00,944.00,0.00,58.00,
2021,1,"G4","Allegiant Air","OGD","Ogden, UT: Ogden-Hinckley",8.00,3.00,0.71,0.00,0.29,0.00,2.00,0.00,0.00,84.00,12.00,0.00,5.00,0.00,67.00,
2021,1,"G4","Allegiant Air","OKC","Oklahoma City, OK: Will Rogers World",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","OMA","Omaha, NE: Eppley Airfield",28.00,6.00,2.29,3.00,0.71,0.00,0.00,0.00,0.00,247.00,120.00,105.00,22.00,0.00,0.00,
2021,1,"G4","Allegiant Air","ORF","Norfolk, VA: Norfolk International",19.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,88.00,39.00,0.00,0.00,0.00,49.00,
2021,1,"G4","Allegiant Air","OWB","Owensboro, KY: Owensboro Daviess County Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","PBG","Plattsburgh, NY: Plattsburgh International",13.00,1.00,0.00,0.00,0.10,0.00,0.90,4.00,0.00,52.00,0.00,0.00,5.00,0.00,47.00,
2021,1,"G4","Allegiant Air","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",36.00,4.00,0.09,1.48,1.64,0.00,0.79,0.00,0.00,168.00,3.00,39.00,59.00,0.00,67.00,
2021,1,"G4","Allegiant Air","PGD","Punta Gorda, FL: Punta Gorda Airport",416.00,92.00,19.56,10.64,39.19,0.96,21.65,12.00,1.00,6887.00,1701.00,1216.00,2408.00,19.00,1543.00,
2021,1,"G4","Allegiant Air","PIA","Peoria, IL: General Downing - Peoria International",46.00,8.00,3.61,0.96,3.21,0.00,0.22,2.00,0.00,394.00,149.00,130.00,110.00,0.00,5.00,
2021,1,"G4","Allegiant Air","PIE","St. Petersburg, FL: St Pete Clearwater International",458.00,66.00,15.27,3.14,23.87,0.00,23.72,7.00,2.00,4764.00,1786.00,243.00,1477.00,0.00,1258.00,
2021,1,"G4","Allegiant Air","PIT","Pittsburgh, PA: Pittsburgh International",52.00,3.00,1.95,0.00,0.18,0.00,0.87,1.00,0.00,81.00,42.00,0.00,6.00,0.00,33.00,
2021,1,"G4","Allegiant Air","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",18.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,102.00,85.00,17.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","PSM","Portsmouth, NH: Portsmouth International at Pease",16.00,2.00,0.47,0.00,1.53,0.00,0.00,1.00,0.00,64.00,7.00,0.00,57.00,0.00,0.00,
2021,1,"G4","Allegiant Air","PSP","Palm Springs, CA: Palm Springs International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","PVD","Providence, RI: Theodore Francis Green State",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","PVU","Provo, UT: Provo Municipal",42.00,11.00,1.00,0.51,8.05,0.00,1.44,3.00,0.00,1851.00,43.00,235.00,1535.00,0.00,38.00,
2021,1,"G4","Allegiant Air","RAP","Rapid City, SD: Rapid City Regional",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","RDM","Bend/Redmond, OR: Roberts Field",8.00,1.00,0.84,0.00,0.16,0.00,0.00,1.00,0.00,56.00,47.00,0.00,9.00,0.00,0.00,
2021,1,"G4","Allegiant Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",9.00,1.00,0.18,0.00,0.40,0.00,0.42,0.00,0.00,55.00,10.00,0.00,22.00,0.00,23.00,
2021,1,"G4","Allegiant Air","RFD","Rockford, IL: Chicago/Rockford International",55.00,6.00,0.00,3.74,1.55,0.71,0.00,0.00,0.00,263.00,0.00,200.00,46.00,17.00,0.00,
2021,1,"G4","Allegiant Air","RIC","Richmond, VA: Richmond International",13.00,3.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,159.00,0.00,0.00,0.00,0.00,159.00,
2021,1,"G4","Allegiant Air","RNO","Reno, NV: Reno/Tahoe International",22.00,2.00,0.97,0.00,1.03,0.00,0.00,5.00,0.00,49.00,30.00,0.00,19.00,0.00,0.00,
2021,1,"G4","Allegiant Air","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",18.00,2.00,0.00,0.00,0.27,0.00,1.73,0.00,1.00,57.00,0.00,0.00,4.00,0.00,53.00,
2021,1,"G4","Allegiant Air","ROC","Rochester, NY: Greater Rochester International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SAV","Savannah, GA: Savannah/Hilton Head International",27.00,4.00,1.93,0.00,0.16,0.00,1.91,5.00,0.00,201.00,89.00,0.00,8.00,0.00,104.00,
2021,1,"G4","Allegiant Air","SBN","South Bend, IN: South Bend International",54.00,7.00,1.47,0.96,2.03,0.67,1.86,0.00,1.00,299.00,31.00,150.00,51.00,18.00,49.00,
2021,1,"G4","Allegiant Air","SCE","State College, PA: University Park",17.00,3.00,1.97,0.00,1.03,0.00,0.00,2.00,0.00,208.00,52.00,0.00,156.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SCK","Stockton, CA: Stockton Metropolitan",28.00,3.00,1.19,0.00,0.43,0.00,1.38,0.00,0.00,79.00,29.00,0.00,16.00,0.00,34.00,
2021,1,"G4","Allegiant Air","SDF","Louisville, KY: Louisville Muhammad Ali International",44.00,12.00,3.41,2.00,4.68,0.00,1.91,0.00,0.00,549.00,339.00,41.00,122.00,0.00,47.00,
2021,1,"G4","Allegiant Air","SFB","Sanford, FL: Orlando Sanford International",534.00,71.00,12.70,4.87,20.26,0.77,32.39,17.00,4.00,5821.00,1818.00,182.00,987.00,55.00,2779.00,
2021,1,"G4","Allegiant Air","SGF","Springfield, MO: Springfield-Branson National",41.00,5.00,3.97,0.00,1.03,0.00,0.00,0.00,0.00,253.00,232.00,0.00,21.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SHV","Shreveport, LA: Shreveport Regional",8.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,23.00,0.00,0.00,23.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",20.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SPI","Springfield, IL: Abraham Lincoln Capital",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",185.00,35.00,4.31,4.31,11.38,0.00,15.00,6.00,2.00,2884.00,1104.00,239.00,607.00,0.00,934.00,
2021,1,"G4","Allegiant Air","STC","St. Cloud, MN: St. Cloud Regional",14.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,91.00,30.00,61.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International",18.00,1.00,0.00,0.00,0.04,0.00,0.96,0.00,0.00,139.00,0.00,0.00,5.00,0.00,134.00,
2021,1,"G4","Allegiant Air","SYR","Syracuse, NY: Syracuse Hancock International",48.00,7.00,2.42,0.46,2.30,0.00,1.82,0.00,0.00,979.00,417.00,84.00,212.00,0.00,266.00,
2021,1,"G4","Allegiant Air","TOL","Toledo, OH: Toledo Express",28.00,6.00,0.96,0.00,3.04,0.00,2.00,0.00,0.00,220.00,54.00,0.00,93.00,0.00,73.00,
2021,1,"G4","Allegiant Air","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","TUL","Tulsa, OK: Tulsa International",22.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,183.00,183.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","TVC","Traverse City, MI: Cherry Capital",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","TYS","Knoxville, TN: McGhee Tyson",92.00,17.00,2.62,0.00,5.02,0.85,8.51,5.00,2.00,984.00,162.00,0.00,172.00,22.00,628.00,
2021,1,"G4","Allegiant Air","USA","Concord, NC: Concord Padgett Regional",65.00,7.00,2.30,0.00,2.02,0.00,2.69,1.00,1.00,300.00,156.00,0.00,70.00,0.00,74.00,
2021,1,"G4","Allegiant Air","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",39.00,8.00,0.00,1.05,1.78,0.00,5.17,5.00,0.00,468.00,0.00,60.00,110.00,0.00,298.00,
2021,1,"G4","Allegiant Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",29.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,36.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","BOS","Boston, MA: Logan International",9.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,113.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",1328.00,43.00,32.28,1.34,1.15,0.00,8.23,6.00,0.00,1670.00,1241.00,38.00,102.00,0.00,289.00,
2021,1,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",210.00,7.00,5.00,1.00,0.00,1.00,0.00,0.00,0.00,136.00,103.00,18.00,0.00,15.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",14.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,57.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",264.00,6.00,4.42,0.76,0.00,0.00,0.82,0.00,0.00,214.00,176.00,15.00,0.00,0.00,23.00,
2021,1,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",60.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,108.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",74.00,15.00,14.34,0.66,0.00,0.00,0.00,0.00,0.00,419.00,390.00,29.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","LIH","Lihue, HI: Lihue Airport",184.00,4.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,177.00,136.00,0.00,0.00,0.00,41.00,
2021,1,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",65.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,86.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",605.00,14.00,11.85,0.90,0.25,0.00,1.00,0.00,1.00,598.00,512.00,28.00,5.00,0.00,53.00,
2021,1,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",59.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,182.00,182.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",23.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,167.00,167.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",54.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,464.00,464.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,16.00,15.05,0.00,0.00,0.00,0.95,0.00,0.00,508.00,470.00,0.00,0.00,0.00,38.00,
2021,1,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",54.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,197.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",49.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,202.00,202.00,0.00,0.00,0.00,0.00,
2021,1,"HA","Hawaiian Airlines Inc.","SMF","Sacramento, CA: Sacramento International",61.00,6.00,4.06,0.94,0.00,0.00,1.00,0.00,0.00,237.00,103.00,113.00,0.00,0.00,21.00,
2021,1,"MQ","Envoy Air","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",3.00,1.00,0.98,0.00,0.02,0.00,0.00,0.00,0.00,130.00,128.00,0.00,2.00,0.00,0.00,
2021,1,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",131.00,14.00,3.15,1.13,4.26,0.00,5.47,5.00,1.00,647.00,153.00,280.00,85.00,0.00,129.00,
2021,1,"MQ","Envoy Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",156.00,18.00,4.33,0.08,6.79,0.00,6.81,3.00,0.00,617.00,225.00,2.00,231.00,0.00,159.00,
2021,1,"MQ","Envoy Air","ACT","Waco, TX: Waco Regional",96.00,5.00,1.30,0.00,1.93,0.00,1.77,4.00,1.00,349.00,154.00,0.00,87.00,0.00,108.00,
2021,1,"MQ","Envoy Air","AEX","Alexandria, LA: Alexandria International",126.00,10.00,3.49,1.00,3.19,0.00,2.33,2.00,0.00,523.00,105.00,46.00,147.00,0.00,225.00,
2021,1,"MQ","Envoy Air","AGS","Augusta, GA: Augusta Regional at Bush Field",34.00,3.00,0.67,0.00,1.39,0.00,0.94,0.00,0.00,150.00,16.00,0.00,110.00,0.00,24.00,
2021,1,"MQ","Envoy Air","ALO","Waterloo, IA: Waterloo Regional",31.00,4.00,0.94,0.00,2.06,0.00,1.00,1.00,0.00,175.00,15.00,0.00,49.00,0.00,111.00,
2021,1,"MQ","Envoy Air","AMA","Amarillo, TX: Rick Husband Amarillo International",66.00,5.00,1.89,0.00,2.00,0.00,1.11,2.00,0.00,178.00,55.00,0.00,43.00,0.00,80.00,
2021,1,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",8.00,1.00,0.00,0.10,0.00,0.00,0.90,0.00,0.00,100.00,0.00,10.00,0.00,0.00,90.00,
2021,1,"MQ","Envoy Air","ATW","Appleton, WI: Appleton International",53.00,11.00,0.00,1.31,8.26,0.00,1.43,0.00,1.00,447.00,0.00,76.00,264.00,0.00,107.00,
2021,1,"MQ","Envoy Air","AUS","Austin, TX: Austin - Bergstrom International",20.00,8.00,0.17,0.00,6.93,0.00,0.90,0.00,0.00,366.00,5.00,0.00,261.00,0.00,100.00,
2021,1,"MQ","Envoy Air","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,6.00,1.62,0.51,3.73,0.00,0.15,1.00,0.00,192.00,50.00,15.00,117.00,0.00,10.00,
2021,1,"MQ","Envoy Air","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",27.00,3.00,0.00,0.27,1.38,1.00,0.35,0.00,0.00,120.00,0.00,7.00,59.00,32.00,22.00,
2021,1,"MQ","Envoy Air","BDL","Hartford, CT: Bradley International",31.00,5.00,0.00,0.47,4.53,0.00,0.00,0.00,0.00,181.00,0.00,31.00,150.00,0.00,0.00,
2021,1,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",107.00,13.00,0.95,0.76,7.29,0.00,3.99,1.00,0.00,475.00,58.00,52.00,191.00,0.00,174.00,
2021,1,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22.00,6.00,1.00,1.79,3.21,0.00,0.00,1.00,0.00,332.00,137.00,108.00,87.00,0.00,0.00,
2021,1,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"MQ","Envoy Air","BOI","Boise, ID: Boise Air Terminal",80.00,9.00,3.26,2.14,1.86,0.00,1.74,0.00,0.00,462.00,99.00,220.00,79.00,0.00,64.00,
2021,1,"MQ","Envoy Air","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",47.00,2.00,0.77,0.00,0.30,0.00,0.93,1.00,1.00,220.00,20.00,0.00,59.00,0.00,141.00,
2021,1,"MQ","Envoy Air","BRO","Brownsville, TX: Brownsville South Padre Island International",102.00,10.00,3.05,0.00,1.78,0.00,5.17,1.00,0.00,724.00,172.00,0.00,72.00,0.00,480.00,
2021,1,"MQ","Envoy Air","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",135.00,21.00,9.97,0.19,5.12,0.00,5.73,1.00,0.00,919.00,368.00,13.00,140.00,0.00,398.00,
2021,1,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",31.00,5.00,0.17,1.00,2.87,0.00,0.96,0.00,0.00,254.00,6.00,19.00,118.00,0.00,111.00,
2021,1,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",39.00,6.00,0.00,0.89,3.58,0.00,1.53,0.00,0.00,321.00,0.00,79.00,108.00,0.00,134.00,
2021,1,"MQ","Envoy Air","BZN","Bozeman, MT: Bozeman Yellowstone International",30.00,16.00,2.63,0.25,13.12,0.00,0.00,0.00,1.00,696.00,85.00,24.00,587.00,0.00,0.00,
2021,1,"MQ","Envoy Air","CAE","Columbia, SC: Columbia Metropolitan",62.00,3.00,0.90,0.00,1.17,0.00,0.93,0.00,0.00,127.00,46.00,0.00,31.00,0.00,50.00,
2021,1,"MQ","Envoy Air","CHA","Chattanooga, TN: Lovell Field",62.00,4.00,1.00,0.00,1.71,0.00,1.29,1.00,0.00,353.00,49.00,0.00,107.00,0.00,197.00,
2021,1,"MQ","Envoy Air","CHS","Charleston, SC: Charleston AFB/International",69.00,10.00,3.02,0.02,4.72,0.00,2.25,0.00,0.00,410.00,129.00,1.00,174.00,0.00,106.00,
2021,1,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",83.00,10.00,1.97,1.42,3.92,0.00,2.69,2.00,2.00,576.00,93.00,211.00,107.00,0.00,165.00,
2021,1,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",79.00,10.00,0.16,0.99,8.10,0.00,0.75,0.00,0.00,373.00,4.00,27.00,279.00,0.00,63.00,
2021,1,"MQ","Envoy Air","CLL","College Station/Bryan, TX: Easterwood Field",73.00,8.00,1.97,0.89,3.13,0.00,2.00,2.00,0.00,280.00,53.00,17.00,79.00,0.00,131.00,
2021,1,"MQ","Envoy Air","CMH","Columbus, OH: John Glenn Columbus International",138.00,24.00,8.06,3.40,9.57,0.00,2.97,0.00,0.00,1024.00,305.00,150.00,330.00,0.00,239.00,
2021,1,"MQ","Envoy Air","CMI","Champaign/Urbana, IL: University of Illinois/Willard",85.00,12.00,6.17,1.00,2.10,0.00,2.73,4.00,2.00,1177.00,156.00,766.00,84.00,0.00,171.00,
2021,1,"MQ","Envoy Air","COS","Colorado Springs, CO: City of Colorado Springs Municipal",30.00,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,16.00,8.00,0.00,8.00,0.00,0.00,
2021,1,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",58.00,5.00,0.00,1.23,2.00,0.00,1.77,4.00,1.00,271.00,0.00,82.00,44.00,0.00,145.00,
2021,1,"MQ","Envoy Air","CRP","Corpus Christi, TX: Corpus Christi International",179.00,17.00,5.85,1.18,4.20,0.00,5.77,2.00,3.00,783.00,205.00,49.00,145.00,0.00,384.00,
2021,1,"MQ","Envoy Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",207.00,17.00,4.55,0.06,8.12,0.00,4.28,3.00,0.00,722.00,239.00,4.00,222.00,0.00,257.00,
2021,1,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",31.00,4.00,1.00,0.00,1.03,0.00,1.97,2.00,0.00,289.00,147.00,0.00,22.00,0.00,120.00,
2021,1,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",93.00,6.00,0.00,1.12,1.19,0.00,3.69,1.00,0.00,526.00,0.00,146.00,32.00,0.00,348.00,
2021,1,"MQ","Envoy Air","DBQ","Dubuque, IA: Dubuque Regional",27.00,5.00,1.00,2.00,2.00,0.00,0.00,1.00,0.00,222.00,45.00,103.00,74.00,0.00,0.00,
2021,1,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",9.00,2.00,0.22,0.00,1.00,0.00,0.78,0.00,0.00,70.00,11.00,0.00,20.00,0.00,39.00,
2021,1,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6516.00,1299.00,132.18,106.93,888.91,1.09,169.89,140.00,14.00,79181.00,13595.00,12263.00,41368.00,343.00,11612.00,
2021,1,"MQ","Envoy Air","DRT","Del Rio, TX: Del Rio International",27.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,213.00,0.00,0.00,0.00,0.00,213.00,
2021,1,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",80.00,11.00,0.93,2.04,5.60,0.00,2.44,1.00,1.00,1011.00,30.00,678.00,159.00,0.00,144.00,
2021,1,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",17.00,2.00,0.00,0.19,1.81,0.00,0.00,1.00,0.00,32.00,0.00,3.00,29.00,0.00,0.00,
2021,1,"MQ","Envoy Air","ELP","El Paso, TX: El Paso International",60.00,10.00,2.99,0.11,6.25,0.00,0.65,0.00,0.00,368.00,147.00,5.00,192.00,0.00,24.00,
2021,1,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",62.00,5.00,2.88,0.00,0.06,0.00,2.06,0.00,0.00,297.00,75.00,0.00,2.00,0.00,220.00,
2021,1,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",3.00,2.00,0.67,0.00,1.33,0.00,0.00,0.00,0.00,63.00,29.00,0.00,34.00,0.00,0.00,
2021,1,"MQ","Envoy Air","EYW","Key West, FL: Key West International",12.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,36.00,0.00,0.00,
2021,1,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",88.00,11.00,2.00,0.82,6.33,0.00,1.85,0.00,0.00,431.00,32.00,36.00,225.00,0.00,138.00,
