year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,6,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",228,77,27.83,4.36,16.63,0,28.18,6,0,6205,2624,304,1090,0,2187
2021,6,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",179,39,14.15,0.79,9.97,0,14.1,1,0,2070,815,28,366,0,861
2021,6,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",77,6,1.97,0,0.22,0,3.81,1,0,678,216,0,10,0,452
2021,6,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",81,14,6.57,0.94,2.71,0,3.77,0,0,712,323,51,135,0,203
2021,6,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",36,14,3.03,0,6.39,0,4.59,1,0,1070,227,0,369,0,474
2021,6,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",132,33,14.13,2.4,11.82,0,4.65,1,0,1989,746,318,602,0,323
2021,6,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",18,5,0.92,0.85,1.53,0,1.7,0,0,318,64,70,44,0,140
2021,6,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",20,6,2.82,0.95,0.23,0,2,0,0,335,124,116,12,0,83
2021,6,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",348,102,29.92,3.05,28.78,0,40.26,0,5,7838,1985,180,1573,0,4100
2021,6,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",168,62,15.66,0.61,23.66,0,22.07,5,0,4349,973,162,1242,0,1972
2021,6,F9,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",11,3,0.8,0.03,1.32,0,0.85,0,0,98,12,2,27,0,57
2021,6,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",13,1,0,0,0,0,1,0,0,38,0,0,0,0,38
2021,6,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",13,4,1.4,0,1.29,0,1.31,0,0,202,44,0,71,0,87
2021,6,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",152,84,19.7,2.99,14.78,0,46.53,2,0,5784,1445,254,894,0,3191
2021,6,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16,9,3.28,0,1.95,1,2.77,0,0,312,71,0,92,23,126
2021,6,G4,Allegiant Air,ALB,"Albany, NY: Albany International",34,18,5.67,1.03,4.61,0,6.7,1,0,917,314,40,200,0,363
2021,6,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",58,24,8.14,0.53,3.68,0.73,10.92,2,0,1473,511,118,151,11,682
2021,6,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",104,44,12.16,1.35,15.56,0,14.93,2,0,2134,722,190,519,0,703
2021,6,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",269,142,22.79,5.97,47.71,2.45,63.08,13,0,10528,1453,531,2899,209,5436
2021,6,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",509,174,38.25,4.11,28.05,0,103.59,8,0,10876,4073,209,946,0,5648
2021,6,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",35,19,3.66,2.14,8.27,0,4.93,1,0,2045,346,365,969,0,365
2021,6,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",45,14,2.44,0.94,4.64,0,5.98,2,1,1248,518,28,229,0,473
2021,6,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",33,20,9.06,0.41,5.26,0,5.27,0,0,1293,627,13,387,0,266
2021,6,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",96,9,1.89,0,1.58,0,5.54,3,0,737,239,0,35,0,463
2021,6,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",189,73,11.69,6.95,14.11,7.81,32.44,5,0,5061,1270,436,541,648,2166
2021,6,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",28,7,1.96,1,1.53,0,2.51,0,0,361,75,108,73,0,105
2021,6,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",239,119,29.67,3.67,30.07,2.2,53.4,11,2,10250,3613,441,1493,232,4471
2021,6,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",48,8,2.8,0.92,0.99,0,3.29,0,0,566,122,55,51,0,338
2021,6,G4,Allegiant Air,BOS,"Boston, MA: Logan International",56,16,9.57,0.6,4.17,1.65,0,0,0,1084,805,21,182,76,0
2021,6,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",48,28,1.47,1.12,4.62,3.92,16.88,0,0,2078,112,124,179,302,1361
2021,6,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",67,18,5,0,3.47,0,9.53,5,3,1303,439,0,136,0,728
2021,6,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18,10,2.21,0.22,4.81,0,2.76,1,0,638,266,61,150,0,161
2021,6,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",68,29,2.78,1.22,6.89,0,18.11,1,0,1548,132,52,277,0,1087
2021,6,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",76,22,10.51,0.98,4.18,0,6.33,0,0,1759,1202,49,210,0,298
2021,6,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",38,9,1.17,1.16,2.88,1,2.79,1,0,633,29,135,231,69,169
2021,6,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",117,52,14.41,1,18.3,0.2,18.08,1,0,3276,829,42,1046,10,1349
2021,6,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",456,272,48.48,22.13,62.24,6.01,133.15,19,0,23377,5218,2140,3109,460,12450
2021,6,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",31,15,2.88,0.31,1.7,0.03,10.08,0,0,776,150,17,74,2,533
2021,6,G4,Allegiant Air,DEN,"Denver, CO: Denver International",43,14,1.59,1.18,3.51,0,7.73,1,2,578,55,51,193,0,279
2021,6,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",103,34,10.46,2.22,7.04,1.2,13.08,1,0,1731,390,286,249,86,720
2021,6,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",21,9,3.22,1.16,1.55,0,3.08,0,0,415,80,108,59,0,168
2021,6,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",26,7,1.17,1,3.81,0,1.02,1,0,207,42,34,92,0,39
2021,6,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",50,17,3.83,0,2.6,0,10.57,0,0,1194,399,0,98,0,697
2021,6,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",16,5,0,0.25,0.48,0,4.27,0,0,218,0,15,18,0,185
2021,6,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",62,8,3.67,1,2.33,1,0,1,0,556,291,161,86,18,0
2021,6,G4,Allegiant Air,EYW,"Key West, FL: Key West International",32,6,2,1.1,1.25,0,1.64,2,0,491,60,42,146,0,243
2021,6,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",52,20,9.04,0.41,4.12,0.25,6.18,0,0,1118,662,29,131,5,291
2021,6,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",51,9,2.02,0.34,1.39,1,4.25,0,0,400,45,20,39,50,246
2021,6,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",28,7,2,0,1.1,0,3.9,1,0,249,94,0,20,0,135
2021,6,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",328,168,30.48,6.56,46.59,1.03,83.34,7,5,14598,4195,642,2717,97,6947
2021,6,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",60,23,7.99,0.38,8.37,0,6.26,3,0,1086,365,18,392,0,311
2021,6,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",72,23,8.24,1.17,4.02,0,9.57,0,0,1566,413,87,160,0,906
2021,6,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",80,33,12.56,2.52,6.34,0,11.58,0,0,1539,550,71,291,0,627
2021,6,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",16,6,1.6,0,1.53,0,2.87,0,0,230,40,0,41,0,149
2021,6,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",8,4,0,0,3.07,0,0.93,0,0,76,0,0,60,0,16
2021,6,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",16,11,3.07,0,3.36,0,4.58,0,0,419,155,0,125,0,139
2021,6,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,5,0.33,0.68,1.42,0,2.57,0,0,240,17,23,45,0,155
2021,6,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",16,10,3.42,0,1.95,0,4.63,0,0,467,108,0,79,0,280
2021,6,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",186,78,22.68,3.16,20.86,1,30.29,4,0,7487,3201,399,976,261,2650
2021,6,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",24,10,0.69,0,2.12,0.42,6.76,3,0,525,145,0,54,14,312
2021,6,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",28,18,2.3,1.48,4.58,0,9.63,2,0,720,75,72,136,0,437
2021,6,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",16,2,1.1,0,0,0,0.9,0,0,1907,1700,0,2,0,205
2021,6,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",28,5,1.25,0,2.81,0,0.94,0,0,430,196,0,179,0,55
2021,6,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",64,19,3.05,3.88,6.92,1,4.15,1,0,2968,2142,115,361,48,302
2021,6,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",97,37,10.95,3.3,5.24,3.02,14.5,2,2,2189,434,216,257,227,1055
2021,6,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",28,7,1.6,2.81,0.73,0,1.86,1,0,432,58,236,53,0,85
2021,6,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",47,17,3.41,0.67,4.74,1.67,6.51,2,0,747,131,36,158,73,349
2021,6,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",56,3,0.41,0,0.05,0,2.53,1,0,127,24,0,3,0,100
2021,6,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",206,118,21.52,8.68,18.87,1.38,67.55,3,0,8330,1634,414,1307,37,4938
2021,6,G4,Allegiant Air,JAC,"Jackson, WY: Jackson Hole",34,7,1.49,0,4.06,0,1.44,1,0,233,74,0,94,0,65
2021,6,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",57,23,5.19,1.36,5.13,1.31,10.01,1,0,1653,339,181,151,35,947
2021,6,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",830,315,69.79,10.8,50.39,4.59,179.42,13,2,22081,7030,648,2025,241,12137
2021,6,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",269,77,28.53,0.08,13.96,0.98,33.45,7,2,6700,2925,5,608,26,3136
2021,6,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",167,58,15.35,6.57,9.42,3.18,23.48,4,1,3820,776,497,342,290,1915
2021,6,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",120,43,8.7,2.94,10.82,1.52,19.02,3,1,2361,598,248,452,59,1004
2021,6,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",38,14,3.65,1,3.52,0,5.83,1,0,988,213,54,171,0,550
2021,6,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",8,4,1.05,0,0.82,0,2.12,0,0,136,36,0,21,0,79
2021,6,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",39,18,5.83,1.3,3.25,2.73,4.89,1,0,1519,291,45,195,468,520
2021,6,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",77,24,7.14,2,3.66,0,11.2,1,0,1675,720,177,198,0,580
2021,6,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",40,9,1.83,0,0.53,0,6.64,1,0,788,406,0,34,0,348
2021,6,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",114,29,11.89,0.7,6.31,1,9.1,0,0,1886,671,35,198,507,475
2021,6,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",74,34,7.54,1.3,13.79,0,11.36,0,0,1678,440,209,422,0,607
2021,6,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",66,20,9.73,0,3.6,0.88,5.79,0,0,1081,729,0,120,14,218
2021,6,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",34,7,3.18,0,2.88,0,0.94,0,0,225,98,0,94,0,33
2021,6,G4,Allegiant Air,MOT,"Minot, ND: Minot International",25,10,3.73,0,3.65,0,2.62,0,0,608,356,0,104,0,148
2021,6,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",16,10,1.53,1,2.07,0,5.4,0,0,903,212,76,115,0,500
2021,6,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",49,17,6.49,0,3.71,0,6.8,1,1,967,491,0,147,0,329
2021,6,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",16,3,1.65,0,1.27,0,0.09,0,0,414,371,0,41,0,2
2021,6,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",245,109,20.94,3.65,28.97,0.29,55.15,3,0,7598,1820,173,1532,20,4053
2021,6,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",83,28,6.68,0,9.07,0.6,11.65,0,0,1228,432,0,258,15,523
2021,6,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",8,3,1.56,0,0.97,0,0.47,0,0,62,32,0,21,0,9
2021,6,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",43,23,6.64,2.54,4.18,3.11,6.53,0,0,1659,487,415,121,142,494
2021,6,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",55,21,8.39,0.83,3.58,0,8.2,1,0,757,361,20,120,0,256
2021,6,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",76,23,4.89,1.48,8.12,0,8.51,1,0,910,172,58,275,0,405
2021,6,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",13,3,0.84,1,0.16,0,1,0,0,126,26,67,5,0,28
2021,6,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",10,5,2.46,1,1.34,0,0.2,0,0,412,285,25,45,0,57
2021,6,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",40,12,5.12,0.06,3.19,0,3.62,3,0,600,187,8,101,0,304
2021,6,G4,Allegiant Air,PDX,"Portland, OR: Portland International",48,12,1.95,0,0.98,0,9.07,3,0,876,184,0,38,0,654
2021,6,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",482,229,47.99,10.65,58.78,0.93,110.65,16,0,15195,3694,866,2637,14,7984
2021,6,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",100,37,12.83,0,7.17,0.86,16.14,0,0,1786,545,0,208,93,940
2021,6,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",781,389,73.79,32.84,80.48,2.39,199.49,8,5,31599,8312,2406,5228,59,15594
2021,6,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",156,56,16.23,5.23,6.25,2.21,26.07,5,1,4008,1172,418,292,131,1995
2021,6,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",33,3,1.33,0,0,0,1.67,0,0,88,30,0,0,0,58
2021,6,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",36,16,5.15,5.44,2.57,0,2.84,2,0,1047,362,442,72,0,171
2021,6,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",8,3,0,0,1.74,0.62,0.64,0,0,62,0,0,33,13,16
2021,6,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",19,5,2,0.67,0.02,0,2.31,1,0,289,91,24,3,0,171
2021,6,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",87,21,8,0,3.69,0,9.31,1,0,1205,798,0,117,0,290
2021,6,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",39,12,4.66,0,1.13,0,6.2,0,0,1397,1120,0,29,0,248
2021,6,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",8,3,1.54,0,0.29,0,1.18,0,0,243,122,0,6,0,115
2021,6,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",67,21,3.55,1.43,8.06,0.91,7.05,0,0,1586,333,164,614,31,444
2021,6,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",35,13,3.14,1.23,2.51,0.51,5.61,0,0,755,323,79,78,23,252
2021,6,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",46,17,3.58,1.27,3.55,2.08,6.51,0,0,744,112,94,144,75,319
2021,6,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",28,9,1.1,1.57,2.33,0,4,0,0,608,85,148,173,0,202
2021,6,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",5,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2021,6,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",104,37,8.43,0.27,10.04,1,17.27,2,0,2753,1616,4,357,36,740
2021,6,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",16,5,1.1,1.26,1.73,0,0.92,0,0,413,66,161,89,0,97
2021,6,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",196,70,13.53,2.57,11.34,0,42.57,5,0,4204,755,209,573,0,2667
2021,6,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",54,19,5.31,0.18,4.96,0,8.55,0,0,878,221,13,244,0,400
2021,6,G4,Allegiant Air,SCE,"State College, PA: University Park",9,5,2.17,0,0,0,2.83,0,0,150,39,0,0,0,111
2021,6,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",66,15,2.99,1.09,2.71,0,8.21,3,0,985,248,40,268,0,429
2021,6,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",117,48,13.57,0.19,13.29,1.39,19.57,3,0,2844,774,10,565,40,1455
2021,6,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",1058,486,111.4,24.54,105.68,0.83,243.55,26,2,34383,8449,2310,5618,25,17981
2021,6,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",114,35,11.88,3.18,6.2,0.88,12.87,1,0,1990,450,264,317,133,826
2021,6,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",29,11,3.61,0,2.07,0,5.32,0,0,709,185,0,57,0,467
2021,6,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",38,9,0.92,0,2.02,1,5.06,2,0,487,26,0,251,22,188
2021,6,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",69,35,6.52,0,15.85,0.9,11.73,0,0,1897,394,0,614,38,851
2021,6,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",9,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2021,6,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",187,89,23.36,2.18,16.21,0,47.25,5,0,6578,1704,236,740,0,3898
2021,6,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",13,5,0.82,0,2.19,1.61,0.38,3,0,342,64,0,51,215,12
2021,6,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",57,23,11.1,2.49,5.88,0,3.54,2,0,1209,592,242,170,0,205
2021,6,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",55,22,5.54,0.22,10.73,0,5.5,1,0,1713,369,31,793,0,520
2021,6,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",26,7,1.31,1.4,1.1,0,3.19,0,0,643,39,233,41,0,330
2021,6,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",16,12,0.64,2.62,2.53,0,6.2,0,0,700,35,207,112,0,346
2021,6,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",57,19,2.35,1.2,4.13,3.86,7.46,0,0,1123,79,79,223,169,573
2021,6,G4,Allegiant Air,TUS,"Tucson, AZ: Tucson International",16,1,1,0,0,0,0,0,0,17,17,0,0,0,0
2021,6,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",26,5,2.71,0.74,1.29,0,0.26,0,0,178,86,45,31,0,16
2021,6,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",228,107,21.19,7.38,22.37,2.28,53.79,6,0,8838,1966,861,1130,206,4675
2021,6,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",142,54,10.29,6.16,16.57,0.88,20.1,4,0,3578,698,538,678,63,1601
2021,6,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",470,238,27.87,8.11,71.9,0,130.12,23,2,19251,2553,682,4918,0,11098
2021,6,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",65,26,6.34,0.93,5.72,3.25,9.77,0,1,1291,321,65,154,193,558
2021,6,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13,6,6,0,0,0,0,0,0,249,249,0,0,0,0
2021,6,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",17,2,2,0,0,0,0,0,0,57,57,0,0,0,0
2021,6,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2330,228,133.93,1.4,2.81,1.34,88.52,2,0,9824,6625,40,98,73,2988
2021,6,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",319,29,8.65,0,0,0,20.35,0,0,752,222,0,0,0,530
2021,6,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",30,10,9.94,0,0,0,0.06,0,0,255,254,0,0,0,1
2021,6,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",601,58,29.57,0,0,0,28.43,0,0,1647,817,0,0,0,830
2021,6,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",91,14,13.94,0,0,0,0.06,0,1,350,348,0,0,0,2
2021,6,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",210,32,28.32,0,0,1,2.68,0,1,1091,981,0,0,15,95
2021,6,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",60,7,6,0,0,0,1,0,0,197,182,0,0,0,15
2021,6,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",629,53,30.17,0,1.68,0,21.15,0,1,1539,823,0,48,0,668
2021,6,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13,5,5,0,0,0,0,0,0,148,148,0,0,0,0
2021,6,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",90,11,7.41,0,0.47,0,3.12,0,0,655,505,0,42,0,108
2021,6,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1138,183,127.66,0,2.05,0,53.29,0,0,5370,3877,0,44,0,1449
2021,6,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",30,3,3,0,0,0,0,0,0,176,176,0,0,0,0
2021,6,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,11,8.71,0,0,1,1.29,0,0,689,591,0,0,63,35
2021,6,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",47,5,4.05,0,0,0,0.95,0,0,123,102,0,0,0,21
2021,6,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",60,17,12.47,0,0,0.72,3.81,0,0,635,473,0,0,13,149
2021,6,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",60,12,11.72,0,0,0,0.28,0,1,383,369,0,0,0,14
2021,6,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",60,11,8.75,1,0,0.25,1,0,0,467,427,19,0,5,16
2021,6,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",60,16,10.27,0,0,0.86,4.87,0,0,620,405,0,0,24,191
2021,6,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",60,16,12.56,0,0,0,3.44,0,0,764,650,0,0,0,114
2021,6,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",58,16,6.25,0.26,4.12,0,5.37,1,0,800,315,7,148,0,330
2021,6,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",192,35,13.29,1.81,6.75,0,13.14,1,0,1620,728,57,209,0,626
2021,6,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",58,13,6.06,0.15,3.03,0,3.77,0,0,671,230,12,190,0,239
2021,6,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",141,14,4.63,0.7,4.02,0,4.65,4,0,927,169,31,128,0,599
2021,6,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",90,15,6.38,1.82,2.13,0,4.67,1,1,967,380,63,75,0,449
2021,6,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,MQ,Envoy Air,ALB,"Albany, NY: Albany International",20,6,0,1,2.97,0,2.03,0,0,249,0,36,154,0,59
2021,6,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",58,8,0.33,0.29,0.06,0,7.32,0,0,427,36,10,4,0,377
2021,6,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",62,7,1.47,0.92,2,0,2.6,1,0,458,71,48,62,0,277
2021,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",86,18,2.62,2.13,8.18,0,5.07,0,1,670,83,84,283,0,220
2021,6,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",88,24,4.88,3.98,4,0,11.14,1,0,1550,255,409,185,0,701
